"","x"
"10761",308.97405
"10762",160.2067
"10763",237.442
"10764",288.18345
"10765",902.4018
"10766",396.7307
"10767",249.2289
"10768",946.9047
"10769",3.2414
"10770",778.8346
"10771",6404.8362
"10772",7243.4003
"10773",1599.16695
"10774",10111.49075
"10775",1020.0695
"10776",11667.4059
"10777",11344.4572
"10778",3755.70825
"10779",8080.9075
"10780",9313.264
"10781",4858.6792
"10782",11218.2746
"10783",3638.1321
"10784",35.4494
"10785",371.3942
"10786",659.9773
"10787",263.92985
"10788",379.8319
"10789",3890.1671
"10790",1009.2049
"10791",155.1824
"10792",237.15185
"10793",204.1814
"10794",205.5449
"10795",4.0824
"10796",5.508
"10797",110.6156
"10798",8.2824
"10799",2.5213
"10800",18.2232
"10801",6.7613
"10802",18.9202
"10803",6.61595
"10804",12.2916
"10805",21.4499
"10806",6.5654
"10807",1.20405
"10808",0.0987
"10809",12914.55425
"10810",5.4176
"10811",974.7359
"10812",823.9203
"10813",938.87575
"10814",1008.0179
"10815",1172.7905
"10816",954.8184
"10817",919.9067
"10818",1695.9818
"10819",1576.6284
"10820",703.2311
"10821",12.6503
"10822",729.9323
"10823",753.0474
"10824",482.1465
"10825",180.8855
"10826",714.1335
"10827",614.27585
"10828",516.8332
"10829",453.9777
"10830",322.7707
"10831",10.05645
"10832",4999.6821
"10833",4786.0262
"10834",3493.4478
"10835",4097.5866
"10836",1961.8321
"10837",3724.0711
"10838",11014.9582
"10839",2666.0059
"10840",4050.8571
"10841",3951.08655
"10842",3363.2908
"10843",2137.1341
"10844",31.9778
"10845",666.0808
"10846",16.3848
"10847",9.0171
"10848",15.21365
"10849",3.5453
"10850",3217.6444
"10851",7.5764
"10852",3179.6865
"10853",2706.2637
"10854",437.578
"10855",53.3792
"10856",91.5179
"10857",133.4736
"10858",8.5333
"10859",26.493
"10860",24.8105
"10861",655.9954
"10862",2.0775
"10863",2.35585
"10864",4.25
"10865",0.337
"10866",60.4672
"10867",4.28995
"10868",40.8487
"10869",26.5615
"10870",1.3
"10871",119.235
"10872",32.6077
"10873",5.1381
"10874",9.6416
"10875",9.2198
"10876",2.47025
"10877",0.5662
"10878",27.4655
"10879",0
"10880",46.8079
"10881",28.814
"10882",21.0548
"10883",519.6755
"10884",89.78025
"10885",52.2472
"10886",25.1163
"10887",3.498
"10888",107.4875
"10889",109.48825
"10890",572.8884
"10891",49.3197
"10892",157.3101
"10893",151.7784
"10894",1043.04285
"10895",2.19385
"10896",0.0978
"10897",34.04725
"10898",75.395
"10899",180.7451
"10900",15.741
"10901",6.8405
"10902",21.8641
"10903",1535.5376
"10904",0
"10905",1.4015
"10906",94.7688
"10907",3.8538
"10908",11.1614
"10909",5.0681
"10910",0.7701
"10911",0.4052
"10912",2.2855
"10913",75.4849
"10914",161.5911
"10915",101.47295
"10916",133.5301
"10917",98.8953
"10918",133.3152
"10919",103.74325
"10920",1.35485
"10921",44.83385
"10922",30.8464
"10923",50.2229
"10924",4.3562
"10925",174.4014
"10926",19.2275
"10927",50.2374
"10928",30.12875
"10929",125.3033
"10930",23.7526
"10931",80.7002
"10932",0.3373
"10933",265.3521
"10934",472.5483
"10935",276.2752
"10936",987.1087
"10937",1771.9407
"10938",760.4917
"10939",448.8349
"10940",958.12425
"10941",511.1329
"10942",487.1881
"10943",4.4934
"10944",359.4216
"10945",55.905
"10946",139.9537
"10947",590.6922
"10948",277.14745
"10949",46.36455
"10950",97.6732
"10951",229.5989
"10952",114.08445
"10953",594.078
"10954",346.8051
"10955",173.00805
"10956",197.5945
"10957",309.105
"10958",812.3812
"10959",286.5688
"10960",0.2625
"10961",415.61235
"10962",622.1219
"10963",1.321
"10964",4.4462
"10965",716.4684
"10966",10.8501
"10967",17.58205
"10968",287.95355
"10969",55.3354
"10970",9.409
"10971",42.0853
"10972",219.9397
"10973",7.0686
"10974",1.5071
"10975",3.8898
"10976",0
"10977",242.52655
"10978",528.5285
"10979",961.3783
"10980",320.0725
"10981",739.1352
"10982",1026.936
"10983",339.3362
"10984",84.375
"10985",214.2275
"10986",877.1022
"10987",4.4602
"10988",1.1849
"10989",555.3991
"10990",0.175
"10991",0
"10992",9.0875
"10993",0.8008
"10994",0
"10995",11.06845
"10996",16.8341
"10997",1.3628
"10998",0.3738
"10999",0.3568
"11000",0.9029
"11001",888.8938
"11002",2138.18815
"11003",1023.9323
"11004",504.1728
"11005",727.1246
"11006",556.4972
"11007",2542.8585
"11008",6.1706
"11009",102.8709
"11010",11181.0639
"11011",5.4009
"11012",13677.0329
"11013",7.6218
"11014",1.9893
"11015",0.9189
"11016",88.685
"11017",13468.2051
"11018",11.1458
"11019",11.9468
"11020",282.2736
"11021",15.4823
"11022",0.0152
"11023",10.3283
"11024",5457.498
"11025",4254.5786
"11026",4232.3986
"11027",3712.8488
"11028",5030.6315
"11029",2115.8364
"11030",3533.0268
"11031",2592.2764
"11032",1817.7905
"11033",3597.5397
"11034",1229.5322
"11035",1469.2308
"11036",6540.144
"11037",1441.7594
"11038",3993.6301
"11039",18.1655
"11040",3692.5525
"11041",4544.921
"11042",136.7237
"11043",554.6875
"11044",55.21535
"11045",3.3784
"11046",30.0795
"11047",0.3883
"11048",4.0268
"11049",180.2198
"11050",51.7857
"11051",42.21225
"11052",0.0839
"11053",9.2146
"11054",8.2051
"11055",32.5649
"11056",5.9991
"11057",43.4155
"11058",384.4578
"11059",868.9673
"11060",370.7354
"11061",6.1947
"11062",20.5973
"11063",121.64
"11064",62.8873
"11065",2.30265
"11066",0.6206
"11067",225.4331
"11068",1.7567
"11069",0.3783
"11070",0.9691
"11071",0.5443
"11072",0.1652
"11073",0
"11074",0.44105
"11075",1.20845
"11076",2.25045
"11077",0.6807
"11078",1.82905
"11079",0.92215
"11080",1.04575
"11081",0.2715
"11082",0
"11083",0
"11084",0.0207
"11085",0
"11086",3.12855
"11087",1.3246
"11088",0.9042
"11089",0.8927
"11090",0
"11091",1.81815
"11092",0
"11093",0.3367
"11094",0.50915
"11095",0.785
"11096",0.46975
"11097",1.0861
"11098",0
"11099",0.0174
"11100",0
"11101",0.9029
"11102",0
"11103",785.0623
"11104",446.6633
"11105",1035.5857
"11106",941.5382
"11107",885.5168
"11108",22.4021
"11109",6147.8211
"11110",3081.2588
"11111",1718.4221
"11112",7457.256
"11113",5275.2463
"11114",5582.4475
"11115",1139.4927
"11116",7473.527
"11117",1710.03645
"11118",33.3283
"11119",593.973
"11120",227.0742
"11121",492.97645
"11122",231.0282
"11123",281.4239
"11124",209.87285
"11125",309.0677
"11126",293.338
"11127",6.8431
"11128",247.8971
"11129",90.08925
"11130",82.9231
"11131",110.2651
"11132",46.9942
"11133",354.0193
"11134",248.39985
"11135",177.3782
"11136",172.1001
"11137",273.814
"11138",387.9989
"11139",48.5356
"11140",317.8828
"11141",2.0108
"11142",253.0432
"11143",808.6656
"11144",889.4096
"11145",627.7947
"11146",452.6935
"11147",1574.138
"11148",780.6127
"11149",474.5479
"11150",680.61485
"11151",825.1823
"11152",645.6693
"11153",987.4044
"11154",421.9844
"11155",6.73885
"11156",0
"11157",0
"11158",0
"11159",0
"11160",0
"11161",0
"11162",0
"11163",0
"11164",0
"11165",0.2715
"11166",3.6172
"11167",98.2296
"11168",0.0148
"11169",0
"11170",714.4448
"11171",114.5648
"11172",1329.7071
"11173",2857.4678
"11174",957.8623
"11175",1485.68015
"11176",46.2493
"11177",44.3975
"11178",713.073
"11179",270.0887
"11180",877.1675
"11181",198.3083
"11182",344.308
"11183",571.8486
"11184",529.6935
"11185",62.7079
"11186",0.3952
"11187",286.3168
"11188",158.38735
"11189",86.0044
"11190",0
"11191",0.9294
"11192",1287.8578
"11193",40.3514
"11194",1.7056
"11195",1.3937
"11196",0
"11197",525.0865
"11198",459.8309
"11199",540.239
"11200",101.7829
"11201",828.9816
"11202",334.4595
"11203",190.2957
"11204",757.1593
"11205",266.34855
"11206",343.70055
"11207",13.18225
"11208",5794.1102
"11209",913.3775
"11210",1123.1836
"11211",4408.9002
"11212",1529.498
"11213",1330.1084
"11214",2437.2056
"11215",1596.7295
"11216",1825.0226
"11217",1094.5295
"11218",11461.55015
"11219",29.99765
"11220",1541.7001
"11221",827.8235
"11222",1764.2453
"11223",553.7282
"11224",992.95245
"11225",1929.9931
"11226",1885.1158
"11227",1256.1075
"11228",969.0701
"11229",576.3547
"11230",1515.45635
"11231",3.1109
"11232",684.6748
"11233",36.3947
"11234",31.238
"11235",52.8571
"11236",6.9592
"11237",49.6026
"11238",12.8886
"11239",13.9973
"11240",82.3529
"11241",49.983
"11242",0.2081
"11243",118.2399
"11244",34.8709
"11245",436.6579
"11246",238.8899
"11247",134.3009
"11248",87.456
"11249",137.8721
"11250",179.3297
"11251",226.9889
"11252",47.98595
"11253",1.19015
"11254",28.8939
"11255",1274.3363
"11256",284.1022
"11257",245.7108
"11258",377.12765
"11259",410.5923
"11260",122.8235
"11261",1070.7404
"11262",430.4563
"11263",456.5274
"11264",292.6765
"11265",735.2702
"11266",261.0864
"11267",2.56235
"11268",159.47
"11269",77.6524
"11270",60.6146
"11271",59.0366
"11272",115.1944
"11273",90.2887
"11274",725.9589
"11275",589.4961
"11276",100.10975
"11277",491.7187
"11278",88.9903
"11279",6.4019
"11280",113.8931
"11281",26.68565
"11282",980.77775
"11283",669.49
"11284",535.3319
"11285",450.23105
"11286",471.4859
"11287",387.5532
"11288",750.6917
"11289",172.295
"11290",521.4001
"11291",930.3335
"11292",1061.9061
"11293",347.9034
"11294",15.3117
"11295",486.939
"11296",879.8043
"11297",274.4311
"11298",724.0479
"11299",171.6741
"11300",513.15195
"11301",320.2053
"11302",358.2268
"11303",235.9517
"11304",1735.4839
"11305",430.42945
"11306",642.4394
"11307",506.0919
"11308",593.5364
"11309",650.8281
"11310",491.6979
"11311",3.1777
"11312",197.7427
"11313",3225.866
"11314",823.9303
"11315",209.3518
"11316",676.08605
"11317",1524.84165
"11318",1627.3044
"11319",313.0755
"11320",1229.704
"11321",98.6867
"11322",115.211
"11323",8.78345
"11324",114.2743
"11325",11.0995
"11326",65.4224
"11327",23.6262
"11328",11.5694
"11329",84.8485
"11330",13.8937
"11331",11.865
"11332",7130.41955
"11333",910.884
"11334",16.6442
"11335",16.82965
"11336",4.318
"11337",15.748
"11338",18.8093
"11339",228.09995
"11340",0.1064
"11341",52.80115
"11342",5.1885
"11343",32.461
"11344",2.4169
"11345",10.4692
"11346",15.9031
"11347",2.4328
"11348",2931.0345
"11349",3987.5133
"11350",2382.1821
"11351",1699.8959
"11352",3430.9309
"11353",2238.413
"11354",2102.1898
"11355",1788.34425
"11356",2950.1461
"11357",28.093
"11358",4888.602
"11359",491.7956
"11360",428.99605
"11361",528.0649
"11362",223.5727
"11363",159.7877
"11364",374.442
"11365",712.8394
"11366",245.7236
"11367",218.8346
"11368",542.8809
"11369",6.3058
"11370",298.3176
"11371",988.2619
"11372",1.5094
"11373",1.0112
"11374",0
"11375",0.7976
"11376",3.0804
"11377",6.85145
"11378",47.8571
"11379",14.17205
"11380",0.5822
"11381",153.6791
"11382",3.8388
"11383",0.6166
"11384",1992.9996
"11385",2797.7295
"11386",3901.7117
"11387",36282.3661
"11388",663.4988
"11389",965.7888
"11390",23.1536
"11391",517.24125
"11392",134.8166
"11393",243.3662
"11394",303.8517
"11395",285.4626
"11396",397.6526
"11397",27.9461
"11398",7.8123
"11399",219.2817
"11400",632.239
"11401",521.9877
"11402",414.88125
"11403",621.7544
"11404",325.2197
"11405",1316.56435
"11406",257.3232
"11407",630.1928
"11408",146.9098
"11409",6.7937
"11410",1864.1649
"11411",247.2976
"11412",368.5894
"11413",189.3463
"11414",3355.6197
"11415",495.9523
"11416",2375.4386
"11417",305.2221
"11418",692.876
"11419",860.4399
"11420",7843.78405
"11421",4.96535
"11422",5.3763
"11423",1.3498
"11424",8.3244
"11425",0.9668
"11426",6.3331
"11427",185.5738
"11428",234.1063
"11429",43.4608
"11430",33.41545
"11431",0.32585
"11432",11.9455
"11433",0.3372
"11434",0.1839
"11435",1194.9686
"11436",10.5394
"11437",82.4909
"11438",45.294
"11439",188.7236
"11440",189.6631
"11441",29.5662
"11442",150.24085
"11443",58.7837
"11444",142.0048
"11445",514.3295
"11446",45.8865
"11447",78.5136
"11448",68.0135
"11449",0.6625
"11450",111.2096
"11451",265.885
"11452",245.3855
"11453",18.2508
"11454",230.2417
"11455",486.8004
"11456",7.8476
"11457",2.1739
"11458",4.1224
"11459",0.3128
"11460",337.6958
"11461",55.079
"11462",7.5827
"11463",475.1921
"11464",1139.4411
"11465",159.9265
"11466",436.24385
"11467",4.2808
"11468",791.5815
"11469",689.95665
"11470",196.7213
"11471",620.03015
"11472",989.7246
"11473",3220.3155
"11474",708.3899
"11475",526.4226
"11476",30.6811
"11477",34.8138
"11478",460.0027
"11479",960.39315
"11480",1234.9474
"11481",198.79125
"11482",515.20355
"11483",1507.1094
"11484",394.59765
"11485",8.94175
"11486",557.3601
"11487",998.5633
"11488",501.3583
"11489",719.4477
"11490",518.0767
"11491",943.495
"11492",12.0976
"11493",605.5211
"11494",102.7766
"11495",439.9521
"11496",4085.5269
"11497",4381.0312
"11498",475.9369
"11499",858.7181
"11500",1508.8127
"11501",4613.88185
"11502",1406.4621
"11503",1549.6376
"11504",59.0076
"11505",505.3493
"11506",2131.9524
"11507",4235.76635
"11508",3515.9991
"11509",3061.6508
"11510",1552.1633
"11511",923.7445
"11512",3149.7625
"11513",2934.82545
"11514",67.8606
"11515",955.9716
"11516",0.7653
"11517",489.9577
"11518",239.3125
"11519",949.6012
"11520",78.8722
"11521",358.68785
"11522",951.30005
"11523",173.0145
"11524",25.2552
"11525",19.3118
"11526",6.7766
"11527",247.1569
"11528",322.0396
"11529",11.15045
"11530",67.0649
"11531",234.82575
"11532",16.5405
"11533",0.02085
"11534",31.564
"11535",11.7381
"11536",16.9105
"11537",23.7102
"11538",1484.1748
"11539",12.48995
"11540",1.891
"11541",2.6854
"11542",0.43515
"11543",1.4697
"11544",2.22185
"11545",20.9541
"11546",61.363
"11547",1.0222
"11548",0.07695
"11549",0
"11550",0
"11551",3739.4885
"11552",1340.4737
"11553",2009.1053
"11554",782.1159
"11555",1143.1834
"11556",843.1486
"11557",1790.7368
"11558",1073.1364
"11559",786.8058
"11560",1251.9685
"11561",1022.2635
"11562",6.27015
"11563",1545.1642
"11564",824.1367
"11565",1070.3339
"11566",1885.8891
"11567",983.0229
"11568",1025.44885
"11569",775.8843
"11570",1475.6992
"11571",1378.20725
"11572",10.60935
"11573",206.8966
"11574",269.5781
"11575",379.12275
"11576",261.8973
"11577",221.085
"11578",199.0225
"11579",416.8673
"11580",48.17125
"11581",1282.6855
"11582",13.4385
"11583",143.28
"11584",831.04395
"11585",45.072
"11586",114.0223
"11587",1063.20245
"11588",0.4365
"11589",23.2221
"11590",4.3573
"11591",8.55
"11592",23.0506
"11593",0
"11594",1.1841
"11595",2.0256
"11596",11.8871
"11597",130.0976
"11598",0.03065
"11599",0
"11600",0.6553
"11601",1.6543
"11602",2.0464
"11603",0.3815
"11604",0.6735
"11605",0.2848
"11606",2.48205
"11607",0
"11608",0
"11609",0
"11610",0
"11611",0.00225
"11612",0
"11613",0
"11614",4.23895
"11615",0.9291
"11616",0.7295
"11617",22.8871
"11618",0
"11619",0.8917
"11620",2.527
"11621",2.0921
"11622",1.514
"11623",0
"11624",0.3807
"11625",0
"11626",0
"11627",0.7746
"11628",0
"11629",0
"11630",0.5565
"11631",0
"11632",0.03945
"11633",0
"11634",0
"11635",1391.7402
"11636",1128.5883
"11637",1769.4055
"11638",849.3151
"11639",1127.6208
"11640",902.6473
"11641",1410.1592
"11642",1543.9657
"11643",812.32945
"11644",1314.5766
"11645",1277.5647
"11646",21.7781
"11647",971.1195
"11648",354.6728
"11649",550.6444
"11650",567.46075
"11651",263.6229
"11652",976.2219
"11653",477.4933
"11654",623.6529
"11655",624.7008
"11656",276.9419
"11657",3.0201
"11658",526.0872
"11659",1413.04325
"11660",2318.1383
"11661",1217.2203
"11662",1139.2305
"11663",2043.65675
"11664",3504.9965
"11665",1268.5336
"11666",22.7885
"11667",84.0443
"11668",475.7442
"11669",301.7634
"11670",468.901
"11671",747.7698
"11672",745.2616
"11673",253.8315
"11674",578.1126
"11675",368.9263
"11676",1.1724
"11677",370.2114
"11678",1627.1511
"11679",2456.05555
"11680",2489.4348
"11681",2296.875
"11682",1965.7809
"11683",917.8541
"11684",3844.75035
"11685",1511.45655
"11686",950.8082
"11687",1792.8319
"11688",6740.956
"11689",12.9232
"11690",1666.8172
"11691",0
"11692",6.3371
"11693",0.3128
"11694",0
"11695",0
"11696",0.6273
"11697",7.8601
"11698",18.5809
"11699",17.5055
"11700",0.4018
"11701",4.7191
"11702",4.0119
"11703",6.7879
"11704",0
"11705",0.3626
"11706",0.05405
"11707",0.2856
"11708",2374.17775
"11709",2058.6711
"11710",1686.0087
"11711",4894.4995
"11712",2759.3835
"11713",1524.8174
"11714",2970.4321
"11715",10714.772
"11716",270.8192
"11717",5619.70105
"11718",3588.58385
"11719",1824.26105
"11720",134.0499
"11721",1115.4049
"11722",1362.44255
"11723",2107.502
"11724",2103.7825
"11725",2368.737
"11726",3250.8858
"11727",2641.8256
"11728",1983.5574
"11729",2225.5498
"11730",2955.6439
"11731",3288.0804
"11732",977.76955
"11733",3083.31595
"11734",18.5109
"11735",1793.5809
"11736",609.8234
"11737",501.504
"11738",558.2791
"11739",552.6185
"11740",862.8709
"11741",1854.6098
"11742",2757.70945
"11743",1933.47865
"11744",683.3333
"11745",659.5839
"11746",419.4397
"11747",761.5443
"11748",861.957
"11749",562.4798
"11750",289.2263
"11751",529.1882
"11752",511.4625
"11753",1821.33425
"11754",6.1352
"11755",480.3832
"11756",543.62135
"11757",317.3585
"11758",2212.2959
"11759",2391.8035
"11760",552.8701
"11761",1087.7362
"11762",7.3926
"11763",1.8685
"11764",0.3279
"11765",4.5718
"11766",0
"11767",1909.53365
"11768",1427.14765
"11769",1716.7358
"11770",1229.8797
"11771",1101.653
"11772",896.4838
"11773",1359.3109
"11774",1472.33865
"11775",1625.403
"11776",1360.6334
"11777",24.1078
"11778",2.0048
"11779",12.6941
"11780",3.73745
"11781",12.55125
"11782",3.9646
"11783",16.5746
"11784",9.4944
"11785",15.10255
"11786",20.2936
"11787",14.28055
"11788",16.7055
"11789",6.3689
"11790",39.6416
"11791",9.2677
"11792",8.9953
"11793",0.0197
"11794",30.1086
"11795",23.3564
"11796",291.2534
"11797",20.70135
"11798",96.2155
"11799",41.3541
"11800",84.442
"11801",64.7052
"11802",21.7391
"11803",10.4526
"11804",43.3409
"11805",0
"11806",3.7858
"11807",8.9562
"11808",9.6587
"11809",12.9575
"11810",5.2694
"11811",4.8154
"11812",262.8083
"11813",477.58205
"11814",1123.8649
"11815",1711.8863
"11816",717.9682
"11817",453.4008
"11818",1917.0769
"11819",3976.3514
"11820",2227.5345
"11821",1744.6705
"11822",2496.979
"11823",2414.7081
"11824",2346.2441
"11825",1153.808
"11826",1435.54985
"11827",23.1785
"11828",753.7741
"11829",4909.8632
"11830",806.4652
"11831",634.4595
"11832",607.29565
"11833",1174.3745
"11834",1134.3179
"11835",5215.7376
"11836",899.5639
"11837",7.0668
"11838",18.11265
"11839",1.3576
"11840",0.0134
"11841",1054.6626
"11842",744.1785
"11843",699.3243
"11844",1002.5048
"11845",869.145
"11846",998.0597
"11847",1023.8972
"11848",1190.4936
"11849",18.8362
"11850",340587.8617
"11851",0
"11852",0
"11853",0.9579
"11854",0
"11855",28.8198
"11856",0
"11857",3.1858
"11858",0
"11859",334.7395
"11860",130
"11861",1142.3052
"11862",658.3257
"11863",218.1389
"11864",0.82615
"11865",28.9017
"11866",376.3961
"11867",339.4495
"11868",236.53625
"11869",17.5458
"11870",157.5132
"11871",2594.1577
"11872",139.3512
"11873",18.9666
"11874",309.2903
"11875",2.8008
"11876",109.7891
"11877",381.78465
"11878",315.5477
"11879",1399.54815
"11880",255.6081
"11881",196.408
"11882",1068.151
"11883",44.4996
"11884",0.5285
"11885",3.8631
"11886",77.09615
"11887",11.2878
"11888",0
"11889",1.8692
"11890",15.1685
"11891",5.3917
"11892",7.8161
"11893",5.627
"11894",11.47915
"11895",6.24495
"11896",10.8607
"11897",12.9112
"11898",11.2794
"11899",0.05315
"11900",20.72775
"11901",5.0182
"11902",0
"11903",2508.5943
"11904",0
"11905",0
"11906",0
"11907",47.1795
"11908",20.7772
"11909",2.1721
"11910",7.4159
"11911",0.0174
"11912",866.0477
"11913",570.1054
"11914",995.3179
"11915",625.61405
"11916",497.8663
"11917",1334.11075
"11918",971.1286
"11919",1887.3176
"11920",914.7651
"11921",663.5895
"11922",584.6947
"11923",10.7013
"11924",547.6298
"11925",28.8208
"11926",7.3295
"11927",5.986
"11928",16
"11929",100
"11930",226.5209
"11931",16.8196
"11932",24.7156
"11933",28.2378
"11934",25.2641
"11935",17.5212
"11936",0.3579
"11937",1031.0794
"11938",1317.33285
"11939",739.9304
"11940",1391.9653
"11941",2075.2875
"11942",876.6355
"11943",1825.42275
"11944",600.6042
"11945",1612.03975
"11946",1253.817
"11947",1281.6024
"11948",933.7668
"11949",1836.8178
"11950",1544.55375
"11951",1448.51395
"11952",11.21945
"11953",1261.896
"11954",4329.7901
"11955",3389.049
"11956",4697.8955
"11957",1984.5679
"11958",1999.0173
"11959",5004.12905
"11960",86961.2221
"11961",4650.5894
"11962",2863.6242
"11963",4341.8079
"11964",4340.6636
"11965",8817.5278
"11966",6136.539
"11967",261.8958
"11968",1.8914
"11969",0.5658
"11970",0.37485
"11971",1.0578
"11972",0.5754
"11973",0.4699
"11974",0.3488
"11975",0.00855
"11976",1.0181
"11977",86.6203
"11978",756.17295
"11979",61.7627
"11980",947.1378
"11981",1097.0387
"11982",600.90935
"11983",1603.6254
"11984",23.7918
"11985",406.60105
"11986",744.0407
"11987",470.6009
"11988",231.6238
"11989",25.4356
"11990",563.7761
"11991",13.7831
"11992",155.4857
"11993",589.5197
"11994",785.198
"11995",3516.29735
"11996",2320.4974
"11997",3238.5827
"11998",1422.4817
